,ObservationDate,State,Region,Confirmed,Deaths,Recovered
10459,2020-03-31,Noname,Malta,169.0,0.0,2.0
10460,2020-03-31,Noname,Mauritania,6.0,1.0,2.0
10461,2020-03-31,Noname,Mauritius,143.0,5.0,0.0
10462,2020-03-31,Noname,Mexico,1094.0,28.0,35.0
10463,2020-03-31,Noname,Moldova,353.0,4.0,18.0
10464,2020-03-31,Noname,Monaco,52.0,1.0,2.0
10465,2020-03-31,Noname,Mongolia,12.0,0.0,2.0
10466,2020-03-31,Noname,Montenegro,109.0,2.0,0.0
10467,2020-03-31,Noname,Morocco,617.0,36.0,24.0
10468,2020-03-31,Noname,Mozambique,8.0,0.0,0.0
10469,2020-03-31,Noname,Namibia,11.0,0.0,2.0
10470,2020-03-31,Noname,Nepal,5.0,0.0,1.0
10471,2020-03-31,Noname,Netherlands,12595.0,1039.0,250.0
10472,2020-03-31,Noname,New Zealand,647.0,1.0,74.0
10473,2020-03-31,Noname,Nicaragua,5.0,1.0,0.0
10474,2020-03-31,Noname,Niger,27.0,3.0,0.0
10475,2020-03-31,Noname,Nigeria,135.0,2.0,8.0
10476,2020-03-31,Noname,North Macedonia,329.0,9.0,12.0
10477,2020-03-31,Noname,Norway,4641.0,39.0,13.0
10478,2020-03-31,Noname,Oman,192.0,1.0,34.0
10479,2020-03-31,Noname,Pakistan,1938.0,26.0,76.0
10480,2020-03-31,Noname,Panama,1181.0,30.0,9.0
10481,2020-03-31,Noname,Papua New Guinea,1.0,0.0,0.0
10482,2020-03-31,Noname,Paraguay,65.0,3.0,1.0
10483,2020-03-31,Noname,Peru,1065.0,30.0,394.0
10484,2020-03-31,Noname,Philippines,2084.0,88.0,49.0
10485,2020-03-31,Noname,Poland,2311.0,33.0,7.0
10486,2020-03-31,Noname,Portugal,7443.0,160.0,43.0
10487,2020-03-31,Noname,Qatar,781.0,2.0,62.0
10488,2020-03-31,Noname,Romania,2245.0,82.0,220.0
10489,2020-03-31,Noname,Russia,2337.0,17.0,121.0
10490,2020-03-31,Noname,Rwanda,75.0,0.0,0.0
10491,2020-03-31,Noname,Saint Kitts and Nevis,8.0,0.0,0.0
10492,2020-03-31,Noname,Saint Lucia,13.0,0.0,1.0
10493,2020-03-31,Noname,Saint Vincent and the Grenadines,1.0,0.0,1.0
10494,2020-03-31,Noname,San Marino,236.0,26.0,13.0
10495,2020-03-31,Noname,Saudi Arabia,1563.0,10.0,165.0
10496,2020-03-31,Noname,Senegal,175.0,0.0,40.0
10497,2020-03-31,Noname,Serbia,900.0,16.0,0.0
10498,2020-03-31,Noname,Seychelles,10.0,0.0,0.0
10499,2020-03-31,Noname,Sierra Leone,1.0,0.0,0.0
10500,2020-03-31,Noname,Singapore,926.0,3.0,240.0
10501,2020-03-31,Noname,Slovakia,363.0,0.0,3.0
10502,2020-03-31,Noname,Slovenia,802.0,15.0,10.0
10503,2020-03-31,Noname,Somalia,5.0,0.0,1.0
10504,2020-03-31,Noname,South Africa,1353.0,5.0,31.0
10505,2020-03-31,Noname,South Korea,9786.0,162.0,5408.0
10506,2020-03-31,Noname,Spain,95923.0,8464.0,19259.0
10507,2020-03-31,Noname,Sri Lanka,143.0,2.0,17.0
10508,2020-03-31,Noname,Sudan,7.0,2.0,1.0
10509,2020-03-31,Noname,Suriname,9.0,0.0,0.0
10510,2020-03-31,Noname,Sweden,4435.0,180.0,16.0
10511,2020-03-31,Noname,Switzerland,16605.0,433.0,1823.0
10512,2020-03-31,Noname,Syria,10.0,2.0,0.0
10513,2020-03-31,Noname,Taiwan,322.0,5.0,39.0
10514,2020-03-31,Noname,Tanzania,19.0,1.0,1.0
10515,2020-03-31,Noname,Thailand,1651.0,10.0,342.0
10516,2020-03-31,Noname,Timor-Leste,1.0,0.0,0.0
10517,2020-03-31,Noname,Togo,34.0,1.0,10.0
10518,2020-03-31,Noname,Trinidad and Tobago,87.0,3.0,1.0
10519,2020-03-31,Noname,Tunisia,394.0,10.0,3.0
10520,2020-03-31,Noname,Turkey,13531.0,214.0,243.0
10521,2020-03-31,Noname,UK,25150.0,1789.0,135.0
10522,2020-03-31,Noname,Uganda,44.0,0.0,0.0
10523,2020-03-31,Noname,Ukraine,645.0,17.0,10.0
10524,2020-03-31,Noname,United Arab Emirates,664.0,6.0,61.0
10525,2020-03-31,Noname,Uruguay,338.0,1.0,41.0
10526,2020-03-31,Noname,Uzbekistan,172.0,2.0,7.0
10527,2020-03-31,Noname,Venezuela,135.0,3.0,39.0
10528,2020-03-31,Noname,Vietnam,212.0,0.0,58.0
10529,2020-03-31,Noname,West Bank and Gaza,119.0,1.0,18.0
10530,2020-03-31,Noname,Zambia,35.0,0.0,0.0
10531,2020-03-31,Noname,Zimbabwe,8.0,1.0,0.0
10532,2020-03-31,Alabama,US,987.0,23.0,0.0
10533,2020-03-31,Alaska,US,119.0,3.0,0.0
10534,2020-03-31,Alberta,Canada,690.0,8.0,0.0
10535,2020-03-31,Anguilla,UK,2.0,0.0,0.0
10536,2020-03-31,Anhui,Mainland China,990.0,6.0,984.0
10537,2020-03-31,Arizona,US,1289.0,24.0,0.0
10538,2020-03-31,Arkansas,US,523.0,8.0,0.0
10539,2020-03-31,Aruba,Netherlands,55.0,0.0,1.0
10540,2020-03-31,Australian Capital Territory,Australia,80.0,1.0,3.0
10541,2020-03-31,Beijing,Mainland China,580.0,8.0,418.0
10542,2020-03-31,Bermuda,UK,32.0,0.0,10.0
10543,2020-03-31,British Columbia,Canada,1013.0,24.0,0.0
10544,2020-03-31,British Virgin Islands,UK,3.0,0.0,0.0
10545,2020-03-31,California,US,8210.0,173.0,0.0
10546,2020-03-31,Cayman Islands,UK,14.0,1.0,0.0
10547,2020-03-31,Channel Islands,UK,141.0,3.0,0.0
10548,2020-03-31,Chongqing,Mainland China,579.0,6.0,570.0
10549,2020-03-31,Colorado,US,2966.0,69.0,0.0
10550,2020-03-31,Connecticut,US,3128.0,69.0,0.0
10551,2020-03-31,Curacao,Netherlands,11.0,1.0,2.0
10552,2020-03-31,Delaware,US,319.0,10.0,0.0
10553,2020-03-31,Diamond Princess cruise ship,Canada,0.0,1.0,0.0
10554,2020-03-31,Diamond Princess cruise ship,US,49.0,0.0,0.0
10555,2020-03-31,District of Columbia,US,495.0,9.0,0.0
10556,2020-03-31,Faroe Islands,Denmark,169.0,0.0,74.0
10557,2020-03-31,Florida,US,6741.0,85.0,0.0
10558,2020-03-31,French Guiana,France,43.0,0.0,6.0
10559,2020-03-31,French Polynesia,France,36.0,0.0,0.0
10560,2020-03-31,Fujian,Mainland China,343.0,1.0,295.0
10561,2020-03-31,Gansu,Mainland China,138.0,2.0,125.0
10562,2020-03-31,Georgia,US,3929.0,111.0,0.0
10563,2020-03-31,Gibraltar,UK,69.0,0.0,34.0
10564,2020-03-31,Grand Princess,Canada,13.0,0.0,0.0
10565,2020-03-31,Grand Princess,US,103.0,3.0,0.0
10566,2020-03-31,Greenland,Denmark,10.0,0.0,2.0
10567,2020-03-31,Guadeloupe,France,114.0,4.0,22.0
10568,2020-03-31,Guam,US,69.0,2.0,0.0
10569,2020-03-31,Guangdong,Mainland China,1494.0,8.0,1356.0
10570,2020-03-31,Guangxi,Mainland China,254.0,2.0,250.0
10571,2020-03-31,Guizhou,Mainland China,146.0,2.0,144.0
10572,2020-03-31,Hainan,Mainland China,168.0,6.0,162.0
10573,2020-03-31,Hawaii,US,204.0,0.0,0.0
10574,2020-03-31,Hebei,Mainland China,321.0,6.0,310.0
10575,2020-03-31,Heilongjiang,Mainland China,484.0,13.0,469.0
10576,2020-03-31,Henan,Mainland China,1276.0,22.0,1251.0
10577,2020-03-31,Hong Kong,Hong Kong,714.0,4.0,128.0
10578,2020-03-31,Hubei,Mainland China,67801.0,3187.0,63153.0
10579,2020-03-31,Hunan,Mainland China,1018.0,4.0,1014.0
10580,2020-03-31,Idaho,US,515.0,8.0,0.0
10581,2020-03-31,Illinois,US,5994.0,99.0,0.0
10582,2020-03-31,Indiana,US,2158.0,49.0,0.0
10583,2020-03-31,Inner Mongolia,Mainland China,107.0,1.0,74.0
10584,2020-03-31,Iowa,US,497.0,7.0,0.0
10585,2020-03-31,Isle of Man,UK,60.0,0.0,0.0
10586,2020-03-31,Jiangsu,Mainland China,646.0,0.0,631.0
10587,2020-03-31,Jiangxi,Mainland China,937.0,1.0,935.0
10588,2020-03-31,Jilin,Mainland China,98.0,1.0,92.0
10589,2020-03-31,Kansas,US,434.0,9.0,0.0
10590,2020-03-31,Kentucky,US,628.0,11.0,0.0
10591,2020-03-31,Liaoning,Mainland China,139.0,2.0,124.0
10592,2020-03-31,Louisiana,US,5237.0,239.0,0.0
10593,2020-03-31,Macau,Macau,41.0,0.0,10.0
10594,2020-03-31,Maine,US,303.0,5.0,0.0
10595,2020-03-31,Manitoba,Canada,103.0,1.0,0.0
10596,2020-03-31,Martinique,France,128.0,3.0,27.0
10597,2020-03-31,Maryland,US,1660.0,18.0,0.0
10598,2020-03-31,Massachusetts,US,6620.0,89.0,0.0
10599,2020-03-31,Mayotte,France,94.0,1.0,10.0
10600,2020-03-31,Michigan,US,7615.0,259.0,0.0
10601,2020-03-31,Minnesota,US,629.0,12.0,0.0
10602,2020-03-31,Mississippi,US,937.0,20.0,0.0
10603,2020-03-31,Missouri,US,1357.0,15.0,0.0
10604,2020-03-31,Montana,US,198.0,5.0,0.0
10605,2020-03-31,Montserrat,UK,5.0,0.0,0.0
10606,2020-03-31,Nebraska,US,172.0,3.0,0.0
10607,2020-03-31,Nevada,US,1114.0,26.0,0.0
10608,2020-03-31,New Brunswick,Canada,70.0,0.0,0.0
10609,2020-03-31,New Caledonia,France,16.0,0.0,0.0
10610,2020-03-31,New Hampshire,US,357.0,3.0,0.0
10611,2020-03-31,New Jersey,US,18696.0,267.0,0.0
10612,2020-03-31,New Mexico,US,315.0,4.0,0.0
10613,2020-03-31,New South Wales,Australia,2032.0,8.0,4.0
10614,2020-03-31,New York,US,75833.0,1550.0,0.0
10615,2020-03-31,Newfoundland and Labrador,Canada,152.0,1.0,0.0
10616,2020-03-31,Ningxia,Mainland China,75.0,0.0,75.0
10617,2020-03-31,North Carolina,US,1535.0,12.0,0.0
10618,2020-03-31,North Dakota,US,122.0,3.0,0.0
10619,2020-03-31,Northern Mariana Islands,US,2.0,0.0,0.0
10620,2020-03-31,Northern Territory,Australia,17.0,0.0,0.0
10621,2020-03-31,Northwest Territories,Canada,1.0,0.0,0.0
10622,2020-03-31,Nova Scotia,Canada,147.0,0.0,0.0
10623,2020-03-31,Ohio,US,2199.0,55.0,0.0
10624,2020-03-31,Oklahoma,US,568.0,23.0,0.0
10625,2020-03-31,Ontario,Canada,1966.0,33.0,0.0
10626,2020-03-31,Oregon,US,690.0,18.0,0.0
10627,2020-03-31,Pennsylvania,US,4963.0,63.0,0.0
10628,2020-03-31,Prince Edward Island,Canada,21.0,0.0,0.0
10629,2020-03-31,Puerto Rico,US,239.0,8.0,0.0
10630,2020-03-31,Qinghai,Mainland China,18.0,0.0,18.0
10631,2020-03-31,Quebec,Canada,4162.0,31.0,0.0
10632,2020-03-31,Queensland,Australia,743.0,2.0,8.0
10633,2020-03-31,Recovered,Canada,0.0,0.0,1592.0
10634,2020-03-31,Recovered,US,0.0,0.0,7024.0
10635,2020-03-31,Reunion,France,247.0,0.0,1.0
10636,2020-03-31,Rhode Island,US,488.0,8.0,0.0
10637,2020-03-31,Saint Barthelemy,France,6.0,0.0,1.0
10638,2020-03-31,Saskatchewan,Canada,184.0,2.0,0.0
10639,2020-03-31,Shaanxi,Mainland China,253.0,3.0,242.0
10640,2020-03-31,Shandong,Mainland China,774.0,7.0,753.0
10641,2020-03-31,Shanghai,Mainland China,509.0,5.0,341.0
10642,2020-03-31,Shanxi,Mainland China,136.0,0.0,133.0
10643,2020-03-31,Sichuan,Mainland China,550.0,3.0,536.0
10644,2020-03-31,Sint Maarten,Netherlands,6.0,0.0,0.0
10645,2020-03-31,South Australia,Australia,337.0,0.0,6.0
10646,2020-03-31,South Carolina,US,1083.0,22.0,0.0
10647,2020-03-31,South Dakota,US,108.0,1.0,0.0
10648,2020-03-31,St Martin,France,15.0,1.0,2.0
10649,2020-03-31,Tasmania,Australia,69.0,1.0,5.0
10650,2020-03-31,Tennessee,US,2391.0,23.0,0.0
10651,2020-03-31,Texas,US,3809.0,54.0,0.0
10652,2020-03-31,Tianjin,Mainland China,174.0,3.0,135.0
10653,2020-03-31,Tibet,Mainland China,1.0,0.0,1.0
10654,2020-03-31,Turks and Caicos Islands,UK,5.0,0.0,0.0
10655,2020-03-31,Utah,US,888.0,5.0,0.0
10656,2020-03-31,Vermont,US,293.0,13.0,0.0
10657,2020-03-31,Victoria,Australia,917.0,4.0,291.0
10658,2020-03-31,Virgin Islands,US,30.0,0.0,0.0
10659,2020-03-31,Virginia,US,1249.0,27.0,0.0
10660,2020-03-31,Washington,US,5432.0,225.0,0.0
10661,2020-03-31,West Virginia,US,162.0,1.0,0.0
10662,2020-03-31,Western Australia,Australia,364.0,2.0,41.0
10663,2020-03-31,Wisconsin,US,1412.0,25.0,0.0
10664,2020-03-31,Wyoming,US,109.0,0.0,0.0
10665,2020-03-31,Xinjiang,Mainland China,76.0,3.0,73.0
10666,2020-03-31,Yukon,Canada,5.0,0.0,0.0
10667,2020-03-31,Yunnan,Mainland China,182.0,2.0,172.0
10668,2020-03-31,Zhejiang,Mainland China,1257.0,1.0,1226.0
10669,2020-04-01,Noname,Afghanistan,237.0,4.0,5.0
10670,2020-04-01,Noname,Albania,259.0,15.0,67.0
10671,2020-04-01,Noname,Algeria,847.0,58.0,61.0
10672,2020-04-01,Noname,Andorra,390.0,14.0,10.0
10673,2020-04-01,Noname,Angola,8.0,2.0,1.0
10674,2020-04-01,Noname,Antigua and Barbuda,7.0,0.0,0.0
10675,2020-04-01,Noname,Argentina,1054.0,28.0,248.0
10676,2020-04-01,Noname,Armenia,571.0,4.0,31.0
10677,2020-04-01,Noname,Austria,10711.0,146.0,1436.0
10678,2020-04-01,Noname,Azerbaijan,359.0,5.0,26.0
10679,2020-04-01,Noname,Bahamas,21.0,1.0,1.0
10680,2020-04-01,Noname,Bahrain,569.0,4.0,337.0
10681,2020-04-01,Noname,Bangladesh,54.0,6.0,25.0
10682,2020-04-01,Noname,Barbados,34.0,0.0,0.0
10683,2020-04-01,Noname,Belarus,163.0,2.0,53.0
10684,2020-04-01,Noname,Belgium,13964.0,828.0,2132.0
10685,2020-04-01,Noname,Belize,3.0,0.0,0.0
10686,2020-04-01,Noname,Benin,13.0,0.0,1.0
10687,2020-04-01,Noname,Bhutan,4.0,0.0,0.0
10688,2020-04-01,Noname,Bolivia,115.0,7.0,1.0
10689,2020-04-01,Noname,Bosnia and Herzegovina,459.0,13.0,19.0
10690,2020-04-01,Noname,Botswana,4.0,1.0,0.0
10691,2020-04-01,Noname,Brazil,6836.0,240.0,127.0
10692,2020-04-01,Noname,Brunei,131.0,1.0,52.0
10693,2020-04-01,Noname,Bulgaria,422.0,10.0,20.0
10694,2020-04-01,Noname,Burkina Faso,282.0,16.0,46.0
10695,2020-04-01,Noname,Burma,15.0,1.0,0.0
10696,2020-04-01,Noname,Burundi,2.0,0.0,0.0
10697,2020-04-01,Noname,Cabo Verde,6.0,1.0,0.0
10698,2020-04-01,Noname,Cambodia,109.0,0.0,25.0
10699,2020-04-01,Noname,Cameroon,233.0,6.0,10.0
10700,2020-04-01,Noname,Central African Republic,3.0,0.0,0.0
10701,2020-04-01,Noname,Chad,7.0,0.0,0.0
10702,2020-04-01,Noname,Chile,3031.0,16.0,234.0
10703,2020-04-01,Noname,Colombia,1065.0,17.0,39.0
10704,2020-04-01,Noname,Congo (Brazzaville),19.0,0.0,0.0
10705,2020-04-01,Noname,Congo (Kinshasa),109.0,9.0,3.0
10706,2020-04-01,Noname,Costa Rica,375.0,2.0,4.0
10707,2020-04-01,Noname,Croatia,963.0,6.0,73.0
10708,2020-04-01,Noname,Cuba,212.0,6.0,12.0
10709,2020-04-01,Noname,Cyprus,320.0,9.0,28.0
10710,2020-04-01,Noname,Czech Republic,3508.0,39.0,61.0
10711,2020-04-01,Noname,Denmark,3107.0,104.0,894.0
10712,2020-04-01,Noname,Diamond Princess,712.0,11.0,603.0
10713,2020-04-01,Noname,Djibouti,33.0,0.0,0.0
10714,2020-04-01,Noname,Dominica,12.0,0.0,0.0
10715,2020-04-01,Noname,Dominican Republic,1284.0,57.0,9.0
10716,2020-04-01,Noname,Ecuador,2748.0,93.0,58.0
10717,2020-04-01,Noname,Egypt,779.0,52.0,179.0
10718,2020-04-01,Noname,El Salvador,32.0,1.0,0.0
10719,2020-04-01,Noname,Equatorial Guinea,15.0,0.0,1.0
10720,2020-04-01,Noname,Eritrea,15.0,0.0,0.0
10721,2020-04-01,Noname,Estonia,779.0,5.0,33.0
10722,2020-04-01,Noname,Eswatini,9.0,0.0,0.0
10723,2020-04-01,Noname,Ethiopia,29.0,0.0,2.0
10724,2020-04-01,Noname,Fiji,5.0,0.0,0.0
10725,2020-04-01,Noname,Finland,1446.0,17.0,10.0
10726,2020-04-01,Noname,France,56989.0,4032.0,10934.0
10727,2020-04-01,Noname,Gabon,18.0,1.0,0.0
10728,2020-04-01,Noname,Gambia,4.0,1.0,2.0
10729,2020-04-01,Noname,Georgia,117.0,0.0,23.0
10730,2020-04-01,Noname,Germany,77872.0,920.0,18700.0
10731,2020-04-01,Noname,Ghana,195.0,5.0,31.0
10732,2020-04-01,Noname,Greece,1415.0,50.0,52.0
10733,2020-04-01,Noname,Grenada,9.0,0.0,0.0
10734,2020-04-01,Noname,Guatemala,39.0,1.0,12.0
10735,2020-04-01,Noname,Guinea,30.0,0.0,0.0
10736,2020-04-01,Noname,Guinea-Bissau,9.0,0.0,0.0
10737,2020-04-01,Noname,Guyana,19.0,2.0,0.0
10738,2020-04-01,Noname,Haiti,16.0,0.0,1.0
10739,2020-04-01,Noname,Holy See,6.0,0.0,0.0
10740,2020-04-01,Noname,Honduras,172.0,10.0,3.0
10741,2020-04-01,Noname,Hungary,525.0,20.0,40.0
10742,2020-04-01,Noname,Iceland,1220.0,2.0,225.0
10743,2020-04-01,Noname,India,1998.0,58.0,148.0
10744,2020-04-01,Noname,Indonesia,1677.0,157.0,103.0
10745,2020-04-01,Noname,Iran,47593.0,3036.0,15473.0
10746,2020-04-01,Noname,Iraq,728.0,52.0,182.0
10747,2020-04-01,Noname,Ireland,3447.0,85.0,5.0
10748,2020-04-01,Noname,Israel,6092.0,26.0,241.0
10749,2020-04-01,Noname,Italy,110574.0,13155.0,16847.0
10750,2020-04-01,Noname,Ivory Coast,190.0,1.0,9.0
10751,2020-04-01,Noname,Jamaica,44.0,3.0,2.0
10752,2020-04-01,Noname,Japan,2178.0,57.0,472.0
10753,2020-04-01,Noname,Jordan,278.0,5.0,36.0
10754,2020-04-01,Noname,Kazakhstan,380.0,3.0,26.0
10755,2020-04-01,Noname,Kenya,81.0,1.0,3.0
10756,2020-04-01,Noname,Kosovo,125.0,1.0,10.0
10757,2020-04-01,Noname,Kuwait,317.0,0.0,80.0
10758,2020-04-01,Noname,Kyrgyzstan,111.0,0.0,3.0
10759,2020-04-01,Noname,Laos,10.0,0.0,0.0
10760,2020-04-01,Noname,Latvia,446.0,0.0,1.0
10761,2020-04-01,Noname,Lebanon,479.0,14.0,43.0
10762,2020-04-01,Noname,Liberia,6.0,0.0,0.0
10763,2020-04-01,Noname,Libya,10.0,0.0,0.0
10764,2020-04-01,Noname,Liechtenstein,68.0,0.0,0.0
10765,2020-04-01,Noname,Lithuania,581.0,8.0,7.0
10766,2020-04-01,Noname,Luxembourg,2319.0,29.0,80.0
10767,2020-04-01,Noname,MS Zaandam,9.0,2.0,0.0
10768,2020-04-01,Noname,Madagascar,57.0,0.0,0.0
10769,2020-04-01,Noname,Malaysia,2908.0,45.0,645.0
10770,2020-04-01,Noname,Maldives,19.0,0.0,13.0
10771,2020-04-01,Noname,Mali,31.0,3.0,0.0
10772,2020-04-01,Noname,Malta,188.0,0.0,2.0
10773,2020-04-01,Noname,Mauritania,6.0,1.0,2.0
10774,2020-04-01,Noname,Mauritius,161.0,6.0,0.0
10775,2020-04-01,Noname,Mexico,1215.0,29.0,35.0
10776,2020-04-01,Noname,Moldova,423.0,5.0,23.0
10777,2020-04-01,Noname,Monaco,55.0,1.0,2.0
10778,2020-04-01,Noname,Mongolia,14.0,0.0,2.0
10779,2020-04-01,Noname,Montenegro,123.0,2.0,0.0
10780,2020-04-01,Noname,Morocco,654.0,39.0,29.0
10781,2020-04-01,Noname,Mozambique,10.0,0.0,0.0
10782,2020-04-01,Noname,Namibia,14.0,0.0,2.0
10783,2020-04-01,Noname,Nepal,5.0,0.0,1.0
10784,2020-04-01,Noname,Netherlands,13614.0,1173.0,250.0
10785,2020-04-01,Noname,New Zealand,708.0,1.0,83.0
10786,2020-04-01,Noname,Nicaragua,5.0,1.0,0.0
10787,2020-04-01,Noname,Niger,74.0,5.0,0.0
10788,2020-04-01,Noname,Nigeria,174.0,2.0,9.0
10789,2020-04-01,Noname,North Macedonia,354.0,11.0,17.0
10790,2020-04-01,Noname,Norway,4863.0,44.0,13.0
10791,2020-04-01,Noname,Oman,210.0,1.0,34.0
10792,2020-04-01,Noname,Pakistan,2118.0,27.0,94.0
10793,2020-04-01,Noname,Panama,1181.0,30.0,9.0
10794,2020-04-01,Noname,Papua New Guinea,1.0,0.0,0.0
10795,2020-04-01,Noname,Paraguay,69.0,3.0,1.0
10796,2020-04-01,Noname,Peru,1323.0,38.0,394.0
10797,2020-04-01,Noname,Philippines,2311.0,96.0,50.0
10798,2020-04-01,Noname,Poland,2554.0,43.0,47.0
10799,2020-04-01,Noname,Portugal,8251.0,187.0,43.0
10800,2020-04-01,Noname,Qatar,835.0,2.0,71.0
10801,2020-04-01,Noname,Romania,2460.0,92.0,252.0
10802,2020-04-01,Noname,Russia,2777.0,24.0,190.0
10803,2020-04-01,Noname,Rwanda,82.0,0.0,0.0
10804,2020-04-01,Noname,Saint Kitts and Nevis,8.0,0.0,0.0
10805,2020-04-01,Noname,Saint Lucia,13.0,0.0,1.0
10806,2020-04-01,Noname,Saint Vincent and the Grenadines,1.0,0.0,1.0
10807,2020-04-01,Noname,San Marino,236.0,26.0,13.0
10808,2020-04-01,Noname,Saudi Arabia,1720.0,16.0,264.0
10809,2020-04-01,Noname,Senegal,190.0,1.0,45.0
10810,2020-04-01,Noname,Serbia,1060.0,28.0,0.0
10811,2020-04-01,Noname,Seychelles,10.0,0.0,0.0
10812,2020-04-01,Noname,Sierra Leone,2.0,0.0,0.0
10813,2020-04-01,Noname,Singapore,1000.0,3.0,245.0
10814,2020-04-01,Noname,Slovakia,400.0,1.0,3.0
10815,2020-04-01,Noname,Slovenia,841.0,15.0,10.0
10816,2020-04-01,Noname,Somalia,5.0,0.0,1.0
10817,2020-04-01,Noname,South Africa,1380.0,5.0,50.0
10818,2020-04-01,Noname,South Korea,9887.0,165.0,5567.0
10819,2020-04-01,Noname,Spain,104118.0,9387.0,22647.0
10820,2020-04-01,Noname,Sri Lanka,146.0,3.0,21.0
10821,2020-04-01,Noname,Sudan,7.0,2.0,2.0
10822,2020-04-01,Noname,Suriname,10.0,0.0,0.0
10823,2020-04-01,Noname,Sweden,4947.0,239.0,103.0
10824,2020-04-01,Noname,Switzerland,17768.0,488.0,2967.0
10825,2020-04-01,Noname,Syria,10.0,2.0,0.0
10826,2020-04-01,Noname,Taiwan,329.0,5.0,39.0
10827,2020-04-01,Noname,Tanzania,20.0,1.0,1.0
10828,2020-04-01,Noname,Thailand,1771.0,12.0,505.0
10829,2020-04-01,Noname,Timor-Leste,1.0,0.0,0.0
10830,2020-04-01,Noname,Togo,36.0,2.0,10.0
10831,2020-04-01,Noname,Trinidad and Tobago,90.0,5.0,1.0
10832,2020-04-01,Noname,Tunisia,423.0,12.0,5.0
10833,2020-04-01,Noname,Turkey,15679.0,277.0,333.0
10834,2020-04-01,Noname,UK,29474.0,2352.0,135.0
10835,2020-04-01,Noname,Uganda,44.0,0.0,0.0
10836,2020-04-01,Noname,Ukraine,794.0,20.0,13.0
10837,2020-04-01,Noname,United Arab Emirates,814.0,8.0,61.0
10838,2020-04-01,Noname,Uruguay,338.0,2.0,41.0
10839,2020-04-01,Noname,Uzbekistan,181.0,2.0,12.0
10840,2020-04-01,Noname,Venezuela,143.0,3.0,41.0
10841,2020-04-01,Noname,Vietnam,218.0,0.0,63.0
10842,2020-04-01,Noname,West Bank and Gaza,134.0,1.0,18.0
10843,2020-04-01,Noname,Zambia,36.0,0.0,0.0
10844,2020-04-01,Noname,Zimbabwe,8.0,1.0,0.0
10845,2020-04-01,Alabama,US,1060.0,27.0,0.0
10846,2020-04-01,Alaska,US,132.0,3.0,0.0
10847,2020-04-01,Alberta,Canada,754.0,9.0,0.0
10848,2020-04-01,Anguilla,UK,2.0,0.0,0.0
10849,2020-04-01,Anhui,Mainland China,990.0,6.0,984.0
10850,2020-04-01,Arizona,US,1530.0,29.0,0.0
10851,2020-04-01,Arkansas,US,584.0,10.0,0.0
10852,2020-04-01,Aruba,Netherlands,55.0,0.0,1.0
10853,2020-04-01,Australian Capital Territory,Australia,84.0,1.0,8.0
10854,2020-04-01,Beijing,Mainland China,580.0,8.0,418.0
10855,2020-04-01,Bermuda,UK,32.0,0.0,10.0
10856,2020-04-01,British Columbia,Canada,1013.0,24.0,0.0
10857,2020-04-01,British Virgin Islands,UK,3.0,0.0,0.0
10858,2020-04-01,California,US,9399.0,199.0,0.0
10859,2020-04-01,Cayman Islands,UK,22.0,1.0,0.0
10860,2020-04-01,Channel Islands,UK,172.0,3.0,0.0
10861,2020-04-01,Chongqing,Mainland China,579.0,6.0,570.0
10862,2020-04-01,Colorado,US,2982.0,69.0,0.0
10863,2020-04-01,Connecticut,US,3557.0,85.0,0.0
10864,2020-04-01,Curacao,Netherlands,11.0,1.0,3.0
10865,2020-04-01,Delaware,US,368.0,11.0,0.0
10866,2020-04-01,Diamond Princess cruise ship,Canada,0.0,1.0,0.0
10867,2020-04-01,Diamond Princess cruise ship,US,49.0,0.0,0.0
10868,2020-04-01,District of Columbia,US,586.0,9.0,0.0
10869,2020-04-01,Faroe Islands,Denmark,173.0,0.0,75.0
10870,2020-04-01,Florida,US,6956.0,87.0,0.0
10871,2020-04-01,French Guiana,France,51.0,0.0,15.0
10872,2020-04-01,French Polynesia,France,37.0,0.0,0.0
10873,2020-04-01,Fujian,Mainland China,345.0,1.0,298.0
10874,2020-04-01,Gansu,Mainland China,138.0,2.0,127.0
10875,2020-04-01,Georgia,US,4638.0,139.0,0.0
10876,2020-04-01,Gibraltar,UK,81.0,0.0,34.0
10877,2020-04-01,Grand Princess,Canada,13.0,0.0,0.0
10878,2020-04-01,Grand Princess,US,103.0,3.0,0.0
10879,2020-04-01,Greenland,Denmark,10.0,0.0,2.0
10880,2020-04-01,Guadeloupe,France,125.0,6.0,24.0
10881,2020-04-01,Guam,US,77.0,3.0,0.0
10882,2020-04-01,Guangdong,Mainland China,1501.0,8.0,1357.0
10883,2020-04-01,Guangxi,Mainland China,254.0,2.0,250.0
10884,2020-04-01,Guizhou,Mainland China,146.0,2.0,144.0
10885,2020-04-01,Hainan,Mainland China,168.0,6.0,162.0
10886,2020-04-01,Hawaii,US,224.0,1.0,0.0
10887,2020-04-01,Hebei,Mainland China,323.0,6.0,310.0
10888,2020-04-01,Heilongjiang,Mainland China,484.0,13.0,469.0
10889,2020-04-01,Henan,Mainland China,1276.0,22.0,1251.0
10890,2020-04-01,Hong Kong,Hong Kong,765.0,4.0,147.0
10891,2020-04-01,Hubei,Mainland China,67802.0,3193.0,63326.0
10892,2020-04-01,Hunan,Mainland China,1018.0,4.0,1014.0
